VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 01:04:24 AM,01/01/2020 01:17:06 AM,1,2.52,1,N,263,233,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 01:21:03 AM,01/01/2020 01:23:00 AM,1,0.66,1,N,170,229,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 01:27:35 AM,01/01/2020 01:31:35 AM,1,1.1,1,N,162,237,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:34:05 AM,01/01/2020 01:41:20 AM,1,2.05,1,N,236,151,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2020 01:50:10 AM,01/01/2020 01:59:44 AM,1,1.48,1,N,142,48,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,01/01/2020 01:05:00 AM,01/01/2020 01:22:19 AM,1,2.84,1,N,80,97,1,13.5,0.5,0.5,2.96,0,0.3,17.76,0
2,01/01/2020 01:23:24 AM,01/01/2020 01:39:06 AM,1,3.11,1,N,97,256,1,13,0.5,0.5,2.86,0,0.3,17.16,0
2,01/01/2020 01:41:40 AM,01/01/2020 01:47:06 AM,1,0.87,1,N,255,256,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2020 01:47:47 AM,01/01/2020 01:59:00 AM,1,1.63,1,N,256,80,1,9,0.5,0.5,2.06,0,0.3,12.36,0
2,01/01/2020 01:31:23 AM,01/01/2020 01:41:15 AM,2,2.52,1,N,237,43,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 01:51:45 AM,01/01/2020 02:08:10 AM,4,3.33,1,N,237,7,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5
1,01/01/2020 01:23:25 AM,01/01/2020 01:41:49 AM,1,6.6,1,N,230,244,1,22,3,0.5,7.7,0,0.3,33.5,2.5
1,07/04/2020 02:50:14 PM,07/04/2020 03:13:09 PM,1,11,1,N,75,254,1,32,0,0.5,0,0,0.3,32.8,0
2,01/01/2020 01:53:28 AM,01/01/2020 02:04:32 AM,1,2.22,1,N,162,75,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 12:58:46 AM,01/01/2020 01:17:26 AM,1,3.16,1,N,236,48,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5
2,01/01/2020 01:22:32 AM,01/01/2020 01:41:10 AM,1,5.1,1,N,48,42,1,17.5,0.5,0.5,3.2,0,0.3,24.5,2.5
2,01/01/2020 01:49:24 AM,01/01/2020 01:57:06 AM,1,1.77,1,N,41,239,1,8,0.5,0.5,1.5,0,0.3,13.3,2.5
2,01/01/2020 01:14:32 AM,01/01/2020 01:24:52 AM,1,2.24,1,N,234,229,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2020 01:28:34 AM,01/01/2020 01:40:21 AM,1,1.46,1,N,229,50,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2020 01:45:15 AM,01/01/2020 01:59:28 AM,1,3.48,1,N,163,146,2,13,0.5,0.5,0,0,0.3,16.8,2.5
1,01/01/2020 01:01:51 AM,01/01/2020 01:05:34 AM,1,0.5,1,N,107,137,1,4.5,3,0.5,1.66,0,0.3,9.96,2.5
1,01/01/2020 01:10:50 AM,01/01/2020 01:42:37 AM,0,5.5,1,N,107,87,1,23.5,3,0.5,2.5,0,0.3,29.8,2.5
1,01/01/2020 01:45:25 AM,01/01/2020 02:17:05 AM,1,6.9,1,N,87,239,1,26.5,3,0.5,6.05,0,0.3,36.35,2.5
2,01/01/2020 01:07:51 AM,01/01/2020 01:11:19 AM,2,0.7,1,N,7,193,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01/01/2020 01:27:36 AM,01/01/2020 01:36:51 AM,3,1.13,1,N,163,164,1,7.5,0.5,0.5,4,0,0.3,15.3,2.5
2,01/01/2020 01:40:01 AM,01/01/2020 01:45:52 AM,2,0.62,1,N,164,170,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5
2,01/01/2020 01:53:26 AM,01/01/2020 02:07:33 AM,1,2.28,1,N,233,113,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2020 01:14:14 AM,01/01/2020 01:19:28 AM,1,0.47,1,N,236,263,1,5,0.5,0.5,0.88,0,0.3,9.68,2.5
2,01/01/2020 01:09:27 AM,01/01/2020 01:11:50 AM,1,0.71,1,N,107,164,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,01/01/2020 01:15:39 AM,01/01/2020 01:23:10 AM,1,0.79,1,N,164,107,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 01:24:44 AM,01/01/2020 01:39:57 AM,1,3.11,1,N,107,263,1,12.5,0.5,0.5,2.44,0,0.3,18.74,2.5
2,01/01/2020 01:47:47 AM,01/01/2020 01:51:13 AM,1,0.89,1,N,263,262,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:53:57 AM,01/01/2020 01:56:40 AM,1,0.76,1,N,262,140,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 01:58:55 AM,01/01/2020 02:22:46 AM,1,4.49,1,N,140,249,2,19,0.5,0.5,0,0,0.3,22.8,2.5
2,01/01/2020 01:11:58 AM,01/01/2020 01:27:54 AM,1,2.35,1,N,79,233,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 01:32:46 AM,01/01/2020 01:47:17 AM,1,1.04,1,N,137,186,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 01:49:05 AM,01/01/2020 02:17:34 AM,1,4.65,1,N,186,263,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
1,01/01/2020 01:29:24 AM,01/01/2020 01:32:05 AM,2,0.5,1,N,263,262,1,4,3,0.5,1,0,0.3,8.8,2.5
1,01/01/2020 01:39:18 AM,01/01/2020 01:47:50 AM,1,2.4,1,N,263,74,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01/01/2020 01:57:24 AM,01/01/2020 02:04:39 AM,1,2.4,1,N,263,229,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01/01/2020 01:01:28 AM,01/01/2020 01:32:06 AM,1,2.6,1,Y,246,163,2,19,3,0.5,0,0,0.3,22.8,2.5
1,01/01/2020 01:33:39 AM,01/01/2020 01:46:13 AM,1,2.7,1,Y,161,239,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01/01/2020 01:54:45 AM,01/01/2020 02:17:07 AM,1,4.2,1,Y,246,140,1,18,3,0.5,4.35,0,0.3,26.15,2.5
1,01/01/2020 01:02:38 AM,01/01/2020 01:09:17 AM,1,1,1,N,162,141,2,6,3,0.5,0,0,0.3,9.8,2.5
1,01/01/2020 01:10:01 AM,01/01/2020 01:29:50 AM,2,2.7,1,N,141,234,1,14,3,0.5,3.56,0,0.3,21.36,2.5
1,01/01/2020 01:31:36 AM,01/01/2020 01:36:37 AM,2,0.6,1,N,234,107,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01/01/2020 01:37:56 AM,01/01/2020 01:46:25 AM,1,0.9,1,N,79,79,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01/01/2020 01:47:41 AM,01/01/2020 02:08:00 AM,2,3.2,1,N,79,68,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01/01/2020 01:25:50 AM,01/01/2020 02:17:34 AM,1,23.4,2,N,132,42,1,52,2.5,0.5,0.05,0,0.3,55.35,2.5
2,01/01/2020 01:29:27 AM,01/01/2020 01:39:39 AM,2,1.15,1,N,107,233,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:46:52 AM,01/01/2020 01:55:09 AM,2,2.08,1,N,162,263,1,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 01:12:52 AM,01/01/2020 01:33:21 AM,1,3.77,1,N,85,177,1,16,0.5,0.5,0,0,0.3,17.3,0
2,01/01/2020 01:57:44 AM,01/01/2020 02:11:56 AM,1,3.71,1,N,17,257,1,13.5,0.5,0.5,2.96,0,0.3,19.71,0
1,01/01/2020 01:03:54 AM,01/01/2020 01:17:49 AM,4,1.7,1,N,50,68,1,10.5,3,0.5,2,0,0.3,16.3,2.5
1,01/01/2020 01:18:58 AM,01/01/2020 01:37:01 AM,4,2.2,1,N,68,231,1,13,3,0.5,3.35,0,0.3,20.15,2.5
1,01/01/2020 01:46:00 AM,01/01/2020 02:12:12 AM,1,4.8,1,N,231,143,1,20,3,0.5,4.75,0,0.3,28.55,2.5
1,01/01/2020 01:13:26 AM,01/01/2020 01:36:52 AM,0,3.2,1,N,237,234,2,16.5,3,0.5,0,0,0.3,20.3,2.5
1,01/01/2020 01:41:04 AM,01/01/2020 01:49:50 AM,0,1.1,1,N,234,107,1,7.5,3,0.5,0,0,0.3,11.3,2.5
1,01/01/2020 01:52:33 AM,01/01/2020 02:03:38 AM,0,1.5,1,N,137,224,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01/01/2020 01:00:58 AM,01/01/2020 01:16:47 AM,1,1.9,1,N,68,163,2,11,3,0.5,0,0,0.3,14.8,2.5
1,01/01/2020 01:18:50 AM,01/01/2020 01:27:57 AM,1,1.1,1,N,163,48,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,01/01/2020 01:32:17 AM,01/01/2020 01:40:22 AM,1,2.3,1,N,50,238,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01/01/2020 01:43:02 AM,01/01/2020 01:50:25 AM,1,1.4,1,N,238,142,1,7.5,3,0.5,0.5,0,0.3,11.8,2.5
1,01/01/2020 01:55:32 AM,01/01/2020 02:11:33 AM,1,6.8,1,N,142,244,2,20.5,3,0.5,0,0,0.3,24.3,2.5
1,01/01/2020 01:13:11 AM,01/01/2020 01:23:33 AM,1,2.3,1,N,238,41,1,10,3,0.5,2.07,0,0.3,15.87,2.5
1,01/01/2020 01:24:48 AM,01/01/2020 01:30:41 AM,1,1,1,N,264,74,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,01/01/2020 01:41:45 AM,01/01/2020 01:54:10 AM,1,3.9,1,N,151,50,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,01/01/2020 01:59:09 AM,01/01/2020 02:22:26 AM,1,2.4,1,N,50,137,1,15,3,0.5,3.75,0,0.3,22.55,2.5
2,01/01/2020 01:25:12 AM,01/01/2020 01:49:42 AM,1,4.09,1,N,232,141,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
1,01/01/2020 01:00:45 AM,01/01/2020 01:12:14 AM,1,2.1,1,N,229,107,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01/01/2020 01:16:07 AM,01/01/2020 01:22:19 AM,1,0.8,1,N,107,137,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01/01/2020 01:24:11 AM,01/01/2020 01:29:20 AM,1,1,1,N,137,162,1,5.5,3,0.5,1.4,0,0.3,10.7,2.5
1,01/01/2020 01:31:31 AM,01/01/2020 01:44:42 AM,1,3.8,1,N,161,74,2,13.5,3,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 01:54:24 AM,01/01/2020 01:55:20 AM,1,0,1,N,263,263,3,2.5,3,0.5,0,0,0.3,6.3,2.5
1,01/01/2020 01:57:09 AM,01/01/2020 02:01:33 AM,1,1.1,1,N,263,141,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,01/01/2020 12:51:24 AM,01/01/2020 12:54:11 AM,1,0.39,1,N,90,234,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2020 12:56:10 AM,01/01/2020 01:07:16 AM,1,2.91,1,N,234,232,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 01:08:29 AM,01/01/2020 01:38:22 AM,1,4.83,1,N,232,163,1,21.5,0.5,0.5,3.8,0,0.3,29.1,2.5
2,01/01/2020 01:39:49 AM,01/01/2020 01:54:18 AM,1,1.66,1,N,163,170,1,10.5,0.5,0.5,2.14,0,0.3,16.44,2.5
2,01/01/2020 01:16:57 AM,01/01/2020 01:44:17 AM,4,3.24,1,N,48,140,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2020 01:46:02 AM,01/01/2020 01:52:00 AM,1,0.94,1,N,140,141,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 01:56:46 AM,01/01/2020 02:05:11 AM,2,2.09,1,N,237,75,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 01:08:44 AM,01/01/2020 01:15:06 AM,2,1.24,1,N,140,229,1,6.5,0.5,0.5,1.5,0,0.3,11.8,2.5
2,01/01/2020 01:18:04 AM,01/01/2020 01:30:56 AM,1,2.18,1,N,229,137,1,10.5,0.5,0.5,1,0,0.3,15.3,2.5
2,01/01/2020 01:32:40 AM,01/01/2020 01:35:27 AM,1,0.58,1,N,137,107,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,01/01/2020 01:36:20 AM,01/01/2020 01:45:14 AM,2,1.52,1,N,107,249,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:50:46 AM,01/01/2020 01:57:58 AM,2,1.45,1,N,249,231,1,7,0.5,0.5,1.94,0,0.3,12.74,2.5
1,01/01/2020 01:07:55 AM,01/01/2020 01:25:46 AM,2,3.2,1,N,144,229,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,01/01/2020 01:33:52 AM,01/01/2020 01:36:17 AM,4,0.3,1,N,161,161,3,3.5,3,0.5,0,0,0.3,7.3,2.5
1,01/01/2020 01:38:51 AM,01/01/2020 01:44:24 AM,2,0.6,1,N,161,43,1,5.5,3,0.5,2,0,0.3,11.3,2.5
1,01/01/2020 01:47:35 AM,01/01/2020 01:58:22 AM,2,2,1,N,161,239,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 01:30:44 AM,01/01/2020 01:49:32 AM,2,2.9,1,N,170,45,1,14,3,0.5,2,0,0.3,19.8,2.5
1,01/01/2020 01:53:23 AM,01/01/2020 01:57:12 AM,1,0.1,1,N,45,45,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01/01/2020 01:10:23 AM,01/01/2020 01:17:28 AM,4,1.2,1,N,234,249,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01/01/2020 01:18:17 AM,01/01/2020 01:28:21 AM,1,1.8,1,N,249,209,1,9,3,0.5,0.03,0,0.3,12.83,2.5
1,01/01/2020 01:31:11 AM,01/01/2020 01:47:24 AM,3,3.6,1,N,209,40,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,01/01/2020 01:50:08 AM,01/01/2020 02:04:38 AM,1,3.4,1,N,40,17,1,13,0.5,0.5,3.55,0,0.3,17.85,0
2,01/01/2020 12:59:07 AM,01/01/2020 01:32:50 AM,6,28.47,4,N,132,265,2,94,0.5,0.5,0,6.12,0.3,101.42,0
2,01/01/2020 01:06:10 AM,01/01/2020 01:15:20 AM,1,1.39,1,N,79,137,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:18:05 AM,01/01/2020 01:25:34 AM,1,1.18,1,N,137,170,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:26:19 AM,01/01/2020 01:42:44 AM,1,5.27,1,N,170,261,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2020 01:45:28 AM,01/01/2020 02:05:30 AM,1,4.4,1,N,261,48,1,17.5,0.5,0.5,2,0,0.3,23.3,2.5
2,01/01/2020 01:03:48 AM,01/01/2020 01:11:02 AM,1,1.81,1,N,193,7,1,8,0.5,0.5,1,0,0.3,10.3,0
2,01/01/2020 01:24:52 AM,01/01/2020 01:33:04 AM,1,2.4,1,N,162,75,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 01:35:41 AM,01/01/2020 01:40:27 AM,1,0.82,1,N,75,75,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2020 01:44:54 AM,01/01/2020 02:38:16 AM,1,9.01,1,N,75,119,2,38.5,0.5,0.5,0,0,0.3,39.8,0
2,01/01/2020 01:23:05 AM,01/01/2020 01:49:17 AM,2,4.23,1,N,211,141,1,18.5,0.5,0.5,1,0,0.3,23.3,2.5
2,01/01/2020 01:51:20 AM,01/01/2020 02:02:53 AM,1,1.68,1,N,141,170,1,9,0.5,0.5,1.5,0,0.3,14.3,2.5
2,01/01/2020 01:07:18 AM,01/01/2020 01:25:08 AM,1,3.06,1,N,107,141,1,14,0.5,0.5,2,0,0.3,19.8,2.5
2,01/01/2020 01:28:28 AM,01/01/2020 01:33:55 AM,2,2.2,1,N,140,233,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 01:38:35 AM,01/01/2020 01:56:59 AM,1,2.39,1,N,161,90,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 01:01:32 AM,01/01/2020 01:21:18 AM,2,5.63,1,N,264,223,1,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,01/01/2020 01:52:43 AM,01/01/2020 02:03:43 AM,1,2.12,1,N,146,226,2,10,0.5,0.5,0,0,0.3,11.3,0
1,01/01/2020 01:28:49 AM,01/01/2020 01:41:13 AM,1,1.7,1,N,41,75,2,9.5,0.5,0.5,0,0,0.3,10.8,0
2,01/01/2020 01:06:31 AM,01/01/2020 01:33:21 AM,1,2.78,1,N,107,48,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
2,01/01/2020 01:34:12 AM,01/01/2020 01:44:19 AM,1,0.68,1,N,48,48,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 01:45:50 AM,01/01/2020 02:28:55 AM,1,6.65,1,N,48,255,1,29.5,0.5,0.5,9.99,0,0.3,43.29,2.5
1,01/01/2020 01:03:23 AM,01/01/2020 01:09:56 AM,3,1.5,1,N,116,244,2,7,0.5,0.5,0,0,0.3,8.3,0
1,01/01/2020 01:19:35 AM,01/01/2020 01:29:12 AM,3,1.2,1,N,244,244,2,8,0.5,0.5,0,0,0.3,9.3,0
1,01/01/2020 01:33:51 AM,01/01/2020 01:57:36 AM,4,4.6,1,N,116,262,1,18.5,3,0.5,4.45,0,0.3,26.75,2.5
2,01/01/2020 01:16:18 AM,01/01/2020 01:43:27 AM,2,7.26,1,N,50,7,1,26,0.5,0.5,5.96,0,0.3,35.76,2.5
2,01/01/2020 01:56:51 AM,01/01/2020 02:04:45 AM,2,2.35,1,N,146,179,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,01/01/2020 01:32:22 AM,01/01/2020 01:46:10 AM,2,4.8,1,N,67,55,1,16.5,0.5,0.5,0,0,0.3,17.8,0
1,01/01/2020 01:58:16 AM,01/01/2020 02:17:57 AM,1,0,1,N,108,76,1,28.2,0,0.5,0,0,0.3,29,0
1,01/01/2020 01:14:16 AM,01/01/2020 01:23:52 AM,2,1.8,1,N,162,263,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01/01/2020 01:27:23 AM,01/01/2020 01:37:51 AM,0,1.9,1,N,229,186,1,9,3,0.5,3.8,0,0.3,16.6,2.5
1,01/01/2020 01:39:39 AM,01/01/2020 01:55:07 AM,0,2.3,1,N,186,229,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,01/01/2020 01:02:59 AM,01/01/2020 01:18:13 AM,2,2.4,1,N,142,140,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,01/01/2020 01:19:15 AM,01/01/2020 01:24:24 AM,4,0.5,1,N,140,229,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01/01/2020 01:32:03 AM,01/01/2020 02:09:39 AM,2,4.7,1,N,162,231,1,24.5,3,0.5,5.65,0,0.3,33.95,2.5
2,01/01/2020 01:40:22 AM,01/01/2020 01:51:04 AM,2,2.19,1,N,161,90,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5
2,01/01/2020 01:52:41 AM,01/01/2020 02:00:12 AM,2,1.41,1,N,90,249,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2020 01:09:54 AM,01/01/2020 01:20:19 AM,2,2.1,1,N,234,79,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:24:26 AM,01/01/2020 01:33:23 AM,2,1.18,1,N,79,211,1,7.5,0.5,0.5,0.2,0,0.3,11.5,2.5
2,01/01/2020 01:34:34 AM,01/01/2020 01:40:48 AM,2,1.54,1,N,211,90,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 01:43:30 AM,01/01/2020 01:46:53 AM,2,0.76,1,N,90,158,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2020 01:47:57 AM,01/01/2020 02:04:10 AM,2,5.31,1,N,158,40,1,17,0.5,0.5,5.38,6.12,0.3,32.3,2.5
1,01/01/2020 01:09:38 AM,01/01/2020 01:18:16 AM,1,2.1,1,N,148,137,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01/01/2020 01:25:08 AM,01/01/2020 01:45:08 AM,1,4.7,1,N,170,24,1,17.5,3,0.5,2,0,0.3,23.3,2.5
1,01/01/2020 01:48:41 AM,01/01/2020 01:59:54 AM,1,2.5,1,N,166,74,2,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01/01/2020 01:16:50 AM,01/01/2020 01:28:56 AM,3,3.58,1,N,263,145,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2020 01:49:52 AM,01/01/2020 02:00:21 AM,3,2.04,1,N,232,224,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,01/01/2020 01:10:38 AM,01/01/2020 01:14:34 AM,1,0.8,1,N,238,239,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01/01/2020 01:17:15 AM,01/01/2020 01:34:33 AM,2,3.3,1,N,143,41,2,14,3,0.5,0,0,0.3,17.8,2.5
1,01/01/2020 01:59:34 AM,01/01/2020 02:12:23 AM,1,1.7,1,N,48,246,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,01/01/2020 01:05:36 AM,01/01/2020 01:16:18 AM,1,2.02,1,N,113,231,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 01:18:44 AM,01/01/2020 01:31:36 AM,1,1.98,1,N,13,249,1,10.5,0.5,0.5,1.08,0,0.3,15.38,2.5
2,01/01/2020 01:34:56 AM,01/01/2020 01:42:53 AM,1,0.95,1,N,113,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 01:43:40 AM,01/01/2020 01:56:48 AM,1,2.49,1,N,79,68,1,11,0.5,0.5,2,0,0.3,16.8,2.5
2,01/01/2020 01:58:04 AM,01/01/2020 02:04:58 AM,1,1.36,1,N,68,125,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:12:36 AM,01/01/2020 01:17:17 AM,3,0.84,1,N,142,239,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,01/01/2020 01:19:43 AM,01/01/2020 01:34:20 AM,1,2.31,1,N,239,262,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 01:40:51 AM,01/01/2020 01:52:40 AM,2,2.75,1,N,236,24,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,01/01/2020 01:12:14 AM,01/01/2020 01:17:43 AM,2,0.75,1,N,137,107,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,01/01/2020 01:20:04 AM,01/01/2020 01:38:02 AM,2,4.3,1,N,79,80,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,01/01/2020 01:54:10 AM,01/01/2020 02:09:08 AM,2,2.37,1,N,148,158,1,11,0.5,0.5,1,0,0.3,15.8,2.5
1,01/01/2020 01:04:08 AM,01/01/2020 01:35:25 AM,1,7.2,1,N,107,36,2,26,3,0.5,0,0,0.3,29.8,2.5
1,01/01/2020 01:36:03 AM,01/01/2020 01:39:12 AM,3,0.6,1,N,36,198,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01/01/2020 01:20:06 AM,01/01/2020 01:25:43 AM,5,0.74,1,N,236,262,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,01/01/2020 01:29:04 AM,01/01/2020 01:31:25 AM,6,0.4,1,N,263,236,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2020 01:34:55 AM,01/01/2020 01:38:17 AM,5,0.97,1,N,236,236,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:41:51 AM,01/01/2020 01:54:18 AM,5,2.56,1,N,236,48,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2020 01:57:44 AM,01/01/2020 02:40:58 AM,5,7.38,1,N,50,97,1,31.5,0.5,0.5,20,0,0.3,55.3,2.5
1,01/01/2020 01:43:15 AM,01/01/2020 02:01:03 AM,3,2,1,N,232,114,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,01/01/2020 01:02:43 AM,01/01/2020 01:33:51 AM,1,2.93,1,N,238,50,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
2,01/01/2020 01:35:58 AM,01/01/2020 01:53:25 AM,1,4.17,1,N,50,166,1,15.5,0.5,0.5,2,0,0.3,21.3,2.5
2,01/01/2020 01:57:25 AM,01/01/2020 02:42:02 AM,1,12.84,1,N,151,181,2,42,0.5,0.5,0,0,0.3,45.8,2.5
1,01/01/2020 01:12:57 AM,01/01/2020 01:38:09 AM,2,7.3,1,N,229,25,2,24.5,3,0.5,0,0,0.3,28.3,2.5
1,01/01/2020 01:49:53 AM,01/01/2020 01:59:19 AM,1,1.3,1,N,144,249,1,8,3,0.5,1,0,0.3,12.8,2.5
2,01/01/2020 12:57:43 AM,01/01/2020 01:06:39 AM,1,1.12,1,N,125,148,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 01:09:08 AM,01/01/2020 01:41:52 AM,1,4.29,1,N,148,50,1,22,0.5,0.5,0,0,0.3,25.8,2.5
2,01/01/2020 01:49:40 AM,01/01/2020 02:32:46 AM,1,6.62,1,N,50,13,1,29.5,0.5,0.5,5,0,0.3,38.3,2.5
1,01/01/2020 01:22:19 AM,01/01/2020 01:25:51 AM,2,0.5,1,N,116,152,1,4.5,0.5,0.5,1.4,0,0.3,7.2,0
1,01/01/2020 01:31:14 AM,01/01/2020 01:47:09 AM,4,2.5,1,N,152,74,2,12,0.5,0.5,0,0,0.3,13.3,0
1,01/01/2020 01:30:36 AM,01/01/2020 01:36:48 AM,2,0.7,1,N,137,107,1,6,3,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2020 01:39:23 AM,01/01/2020 02:07:08 AM,2,9.7,1,N,234,95,2,31,3,0.5,0,6.12,0.3,40.92,2.5
2,01/01/2020 01:27:20 AM,01/01/2020 01:34:38 AM,1,0.81,1,N,164,162,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 01:35:27 AM,01/01/2020 01:40:24 AM,1,0.6,1,N,162,229,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2020 01:54:53 AM,01/01/2020 02:00:33 AM,1,0.88,1,N,164,233,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
1,01/01/2020 01:24:05 AM,01/01/2020 01:27:44 AM,2,0.4,1,Y,249,249,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
